architecture_id,battery_energy_charged_J,battery_energy_discharged_J,battery_energy_throughput_J,campaign_id,compute_energy_denied_J,compute_energy_denied_fraction,delta_peak_temperature_vs_reference_K,dt_s,electrical_energy_balance_residual_J,electrical_energy_balance_tolerance_J,electrical_energy_curtailed_J,electrical_unserved_energy_J,environment_id,environment_orbits_elapsed,environment_period_s,executed_compute_energy_J,executed_mean_compute_power_W,executed_workload_trace_sha256,fdir_controller,fdir_latency_s,final_battery_SOC,git_commit,hot_phase_executed_energy_fraction,hot_phase_requested_energy_fraction,initial_battery_SOC,invalid_reason,maximum_absolute_cumulative_electrical_residual_J,maximum_battery_SOC,measurement_end_s_exclusive,measurement_start_s,measurement_window_basis,minimum_battery_SOC,mode,model_version,peak_executed_compute_power_W,peak_node_temperature_K,peak_radiator_temperature_K,peak_requested_compute_power_W,physical_realization_sha256,record_type,requested_compute_energy_J,requested_mean_compute_power_W,requested_workload_trace_sha256,schema_version,scientific_scope,seed,simulation_duration_s,solar_energy_generated_J,thermal_energy_balance_residual_J,thermal_throttle_event_count,time_above_project_throttle_threshold_s,time_thermally_throttled_s,valid_run,workload_id,workload_label,assumption_dominance_warnings,invariants,workload_allowed_inputs
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,,,,RSIM-001-smoke,0.0,0.0,10.448023237380085,1.0,,,,,E0_CANONICAL,8.0,5400.0,970538852.6172678,29954.90285855765,81e96a7c591fca7fe31228f675b5d9abbf8ea3a4c452e896503c860d8c141556,,,,2bf50b710c5028c469736791796328ef22636056,0.6864231340449851,0.6864231340449851,,,,,43200.0,10800.0,canonical_wrb_wall_clock,,THERMAL_ONLY,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39181.06327171323,334.49198672297075,322.1203673434091,39181.06327171323,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970538852.6172678,29954.90285855765,ff13922b33f10bef4dee9f270f9fac36316001401b54374399fead8a3937326d,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,5,43200.0,,-1.552761659695534e-06,0,0.0,0.0,True,power_aware_benign,W4 — power-aware benign,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""power_availability"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,389354596.1616926,447067582.2241918,836422178.3858843,RSIM-001-smoke,0.0,0.0,10.448023237380085,1.0,-4.213996362523176e-05,0.0018862187401189293,110181758.60572489,0.0,E0_CANONICAL,8.0,5400.0,970538852.6172678,29954.90285855765,81e96a7c591fca7fe31228f675b5d9abbf8ea3a4c452e896503c860d8c141556,,,0.33868859334692253,2bf50b710c5028c469736791796328ef22636056,0.6864231340449851,0.6864231340449851,0.9,,4.227189492667094e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.3385610719193581,POWER_CONSTRAINED,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39181.06327171323,334.49198672297075,322.1203673434091,39181.06327171323,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970538852.6172678,29954.90285855765,ff13922b33f10bef4dee9f270f9fac36316001401b54374399fead8a3937326d,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,5,43200.0,1439151157.8947375,-1.552761659695534e-06,0,0.0,0.0,True,power_aware_benign,W4 — power-aware benign,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""power_availability"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,389354596.1616926,447067582.2241918,836422178.3858843,RSIM-001-smoke,0.0,0.0,10.448023237380085,1.0,-4.213996362523176e-05,0.0018862187401189293,110181758.60572489,0.0,E0_CANONICAL,8.0,5400.0,970538852.6172678,29954.90285855765,81e96a7c591fca7fe31228f675b5d9abbf8ea3a4c452e896503c860d8c141556,RSIM canonical-derived monotone FDIR,30.0,0.33868859334692253,2bf50b710c5028c469736791796328ef22636056,0.6864231340449851,0.6864231340449851,0.9,,4.227189492667094e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.3385610719193581,CLOSED_LOOP,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39181.06327171323,334.49198672297075,322.1203673434091,39181.06327171323,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970538852.6172678,29954.90285855765,ff13922b33f10bef4dee9f270f9fac36316001401b54374399fead8a3937326d,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,5,43200.0,1439151157.8947375,-1.552761659695534e-06,0,0.0,0.0,True,power_aware_benign,W4 — power-aware benign,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""power_availability"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,,,,RSIM-001-smoke,0.0,0.0,10.170046673959462,1.0,,,,,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,970538852.6172678,29954.90285855765,81e96a7c591fca7fe31228f675b5d9abbf8ea3a4c452e896503c860d8c141556,,,,2bf50b710c5028c469736791796328ef22636056,0.6805143184809765,0.6805143184809765,,,,,43200.0,10800.0,canonical_wrb_wall_clock,,THERMAL_ONLY,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39181.06327171323,341.7423591479045,329.17212841105356,39181.06327171323,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970538852.6172678,29954.90285855765,ff13922b33f10bef4dee9f270f9fac36316001401b54374399fead8a3937326d,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,5,43200.0,,-1.855171376519138e-06,0,0.0,0.0,True,power_aware_benign,W4 — power-aware benign,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""power_availability"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,462753026.8149588,493013380.15516317,955766406.9701219,RSIM-001-smoke,2068661.1355641019,0.0021314562832652293,10.170046673868228,1.0,-3.260183802922256e-05,0.001945006425995571,95433860.78064494,484000.0,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,968470191.4817036,29891.05529264518,537ac0da17b062ce3e56cb02828ff11b61171e8d4faaffc828911e07a283fd22,,,0.6056904752629634,2bf50b710c5028c469736791796328ef22636056,0.6819679032533512,0.6805143184809765,0.9,SYSTEM_POWER_DEFICIT,3.263924008933827e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.2,POWER_CONSTRAINED,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39181.06327171323,341.74235914781326,329.17212841097466,39181.06327171323,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970538852.6172678,29954.90285855765,ff13922b33f10bef4dee9f270f9fac36316001401b54374399fead8a3937326d,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,5,43200.0,1451993045.840408,-2.0291918190196157e-07,0,0.0,0.0,False,power_aware_benign,W4 — power-aware benign,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""battery initialization-domination diagnostic flagged""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""power_availability"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,462753026.8149588,493013380.15516317,955766406.9701219,RSIM-001-smoke,2068661.1355641019,0.0021314562832652293,10.170046673868228,1.0,-3.260183802922256e-05,0.001945006425995571,95433860.78064494,484000.0,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,968470191.4817036,29891.05529264518,537ac0da17b062ce3e56cb02828ff11b61171e8d4faaffc828911e07a283fd22,RSIM canonical-derived monotone FDIR,30.0,0.6056904752629634,2bf50b710c5028c469736791796328ef22636056,0.6819679032533512,0.6805143184809765,0.9,SYSTEM_POWER_DEFICIT,3.263924008933827e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.2,CLOSED_LOOP,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,39181.06327171323,341.74235914781326,329.17212841097466,39181.06327171323,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970538852.6172678,29954.90285855765,ff13922b33f10bef4dee9f270f9fac36316001401b54374399fead8a3937326d,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,5,43200.0,1451993045.840408,-2.0291918190196157e-07,0,0.0,0.0,False,power_aware_benign,W4 — power-aware benign,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""battery initialization-domination diagnostic flagged""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""power_availability"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,,,,RSIM-001-smoke,0.0,0.0,17.380111928589997,1.0,,,,,E0_CANONICAL,8.0,5400.0,970538852.6172678,29954.902858557653,2cb7c9d85da63d8666fa5daa7dd6bb069ab97e2d54673397becd56d314118114,,,,2bf50b710c5028c469736791796328ef22636056,0.8258570483056342,0.8258570483056342,,,,,43200.0,10800.0,canonical_wrb_wall_clock,,THERMAL_ONLY,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,341.42407541418066,327.73463351234494,40000.0,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970538852.6172678,29954.902858557653,8cf2716dd156d807966c56ec1a0a744a6552d813376b7c3beb9dcc83ec71e620,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,5,43200.0,,-2.473697350069415e-06,0,0.0,0.0,True,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""hot_mask"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,237652733.41508183,271608491.4040849,509261224.81916684,RSIM-001-smoke,0.0,0.0,17.380111928589997,1.0,-4.176593938609585e-05,0.0017107596492988225,66869268.962597705,0.0,E0_CANONICAL,8.0,5400.0,970538852.6172678,29954.902858557653,2cb7c9d85da63d8666fa5daa7dd6bb069ab97e2d54673397becd56d314118114,,,0.5697492959356255,2bf50b710c5028c469736791796328ef22636056,0.8258570483056342,0.8258570483056342,0.9,,4.202619857096579e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.5694759836787053,POWER_CONSTRAINED,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,341.42407541418066,327.73463351234494,40000.0,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970538852.6172678,29954.902858557653,8cf2716dd156d807966c56ec1a0a744a6552d813376b7c3beb9dcc83ec71e620,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,5,43200.0,1439151157.8947375,-2.473697350069415e-06,0,0.0,0.0,True,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""hot_mask"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,237652733.41508183,271608491.4040849,509261224.81916684,RSIM-001-smoke,0.0,0.0,17.380111928589997,1.0,-4.176593938609585e-05,0.0017107596492988225,66869268.962597705,0.0,E0_CANONICAL,8.0,5400.0,970538852.6172678,29954.902858557653,2cb7c9d85da63d8666fa5daa7dd6bb069ab97e2d54673397becd56d314118114,RSIM canonical-derived monotone FDIR,30.0,0.5697492959356255,2bf50b710c5028c469736791796328ef22636056,0.8258570483056342,0.8258570483056342,0.9,,4.202619857096579e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.5694759836787053,CLOSED_LOOP,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,341.42407541418066,327.73463351234494,40000.0,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970538852.6172678,29954.902858557653,8cf2716dd156d807966c56ec1a0a744a6552d813376b7c3beb9dcc83ec71e620,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,5,43200.0,1439151157.8947375,-2.473697350069415e-06,0,0.0,0.0,True,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""hot_mask"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,,,,RSIM-001-smoke,0.0,0.0,16.764768565503687,1.0,,,,,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,970538852.6172678,29954.902858557653,2cb7c9d85da63d8666fa5daa7dd6bb069ab97e2d54673397becd56d314118114,,,,2bf50b710c5028c469736791796328ef22636056,0.767077786053768,0.767077786053768,,,,,43200.0,10800.0,canonical_wrb_wall_clock,,THERMAL_ONLY,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,348.3370810394487,334.4603008735212,40000.0,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970538852.6172678,29954.902858557653,8cf2716dd156d807966c56ec1a0a744a6552d813376b7c3beb9dcc83ec71e620,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,5,43200.0,,-2.742076503636781e-07,0,146.0,0.0,True,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""hot_mask"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,383290947.9840702,403561850.74026084,786852798.7243311,RSIM-001-smoke,0.0,0.0,16.764768565503687,1.0,-1.77998863364337e-05,0.0018555548965806688,57381066.78247537,716000.0,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,970538852.6172678,29954.902858557653,1e3dfce506f6de5562fbd8e51b53c21d67a88af20ad05aa8d314f02c1ef963bd,,,0.7028469896203616,2bf50b710c5028c469736791796328ef22636056,0.767077786053768,0.767077786053768,0.9,SYSTEM_POWER_DEFICIT,1.8000540876528248e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.2,POWER_CONSTRAINED,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,348.3370810394487,334.4603008735212,40000.0,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970538852.6172678,29954.902858557653,8cf2716dd156d807966c56ec1a0a744a6552d813376b7c3beb9dcc83ec71e620,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,5,43200.0,1451993045.840408,1.1332999747537542e-06,0,146.0,0.0,False,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""battery initialization-domination diagnostic flagged""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""hot_mask"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,383290947.9840703,403561850.74026084,786852798.7243311,RSIM-001-smoke,2373296.296555293,0.0024453387828371697,16.62973983943823,1.0,-1.7608379494049586e-05,0.0018555548965806688,59754363.07903046,716000.0,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,968165556.3207126,29881.652972861502,c186c266bdfea06561429719f481ceef80d6e84cf92b209209483ac412636fb9,RSIM canonical-derived monotone FDIR,30.0,0.7028469896203616,2bf50b710c5028c469736791796328ef22636056,0.7665068161156875,0.767077786053768,0.9,SYSTEM_POWER_DEFICIT,1.7809034034144133e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.2,CLOSED_LOOP,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,40000.0,348.20205231338326,334.42168783443213,40000.0,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970538852.6172678,29954.902858557653,8cf2716dd156d807966c56ec1a0a744a6552d813376b7c3beb9dcc83ec71e620,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,5,43200.0,1451993045.840408,1.5870919014560059e-06,1,31.0,85.0,False,phase_shaped_candidate,W5 — phase-shaped adversarial candidate,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""battery initialization-domination diagnostic flagged""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""hot_mask"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,,,,RSIM-001-smoke,0.0,0.0,0.0,1.0,,,,,E0_CANONICAL,8.0,5400.0,970862811.2093195,29964.901580534544,b11a7cd2c1589d8252cc19680dad6a21bf2f4675e008f71936c3269d020e8db0,,,,2bf50b710c5028c469736791796328ef22636056,0.62,0.62,,,,,43200.0,10800.0,canonical_wrb_wall_clock,,THERMAL_ONLY,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,29964.90158053455,324.06448136583253,313.49647248257554,29964.90158053455,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970862811.2093195,29964.901580534544,f73ebd85c12c9da5d7c0f018a69319a6c8fbc188a612b2fa1771af193bc5ee12,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,6,43200.0,,-3.9091037251637317e-07,0,0.0,0.0,True,constant_reference,W0 — constant reference,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,483309311.8976961,552353499.3116369,1035662811.209333,RSIM-001-smoke,0.0,0.0,0.0,1.0,2.243206836283207e-06,0.0019915046572063742,74256589.85886145,0.0,E0_CANONICAL,8.0,5400.0,970862811.2093195,29964.901580534544,b11a7cd2c1589d8252cc19680dad6a21bf2f4675e008f71936c3269d020e8db0,,,0.22848232949547503,2bf50b710c5028c469736791796328ef22636056,0.62,0.62,0.9,,1.4323624782264233e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.22848232949547503,POWER_CONSTRAINED,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,29964.90158053455,324.06448136583253,313.49647248257554,29964.90158053455,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970862811.2093195,29964.901580534544,f73ebd85c12c9da5d7c0f018a69319a6c8fbc188a612b2fa1771af193bc5ee12,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,6,43200.0,1439151157.8947375,-3.9091037251637317e-07,0,0.0,0.0,True,constant_reference,W0 — constant reference,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,483309311.8976961,552353499.3116369,1035662811.209333,RSIM-001-smoke,0.0,0.0,0.0,1.0,2.243206836283207e-06,0.0019915046572063742,74256589.85886145,0.0,E0_CANONICAL,8.0,5400.0,970862811.2093195,29964.901580534544,b11a7cd2c1589d8252cc19680dad6a21bf2f4675e008f71936c3269d020e8db0,RSIM canonical-derived monotone FDIR,30.0,0.22848232949547503,2bf50b710c5028c469736791796328ef22636056,0.62,0.62,0.9,,1.4323624782264233e-05,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.22848232949547503,CLOSED_LOOP,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,29964.90158053455,324.06448136583253,313.49647248257554,29964.90158053455,f1e4e90f3f517362d1f0d86129448dbb51a9890353ed63ed0111bae36bf018af,run,970862811.2093195,29964.901580534544,f73ebd85c12c9da5d7c0f018a69319a6c8fbc188a612b2fa1771af193bc5ee12,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,6,43200.0,1439151157.8947375,-3.9091037251637317e-07,0,0.0,0.0,True,constant_reference,W0 — constant reference,[],"{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,,,,RSIM-001-smoke,0.0,0.0,0.0,1.0,,,,,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,970862811.2093195,29964.901580534544,b11a7cd2c1589d8252cc19680dad6a21bf2f4675e008f71936c3269d020e8db0,,,,2bf50b710c5028c469736791796328ef22636056,0.6325617283950618,0.6325617283950618,,,,,43200.0,10800.0,canonical_wrb_wall_clock,,THERMAL_ONLY,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,29964.90158053455,331.5917683318491,320.9764301623398,29964.90158053455,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970862811.2093195,29964.901580534544,f73ebd85c12c9da5d7c0f018a69319a6c8fbc188a612b2fa1771af193bc5ee12,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,6,43200.0,,1.0813828339450993e-06,0,0.0,0.0,True,constant_reference,W0 — constant reference,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""rng""]"
A0_CROSS_ENVIRONMENT_NOMINAL_FEASIBLE,503093903.6128046,544311803.0192709,1047405706.6320754,RSIM-001-smoke,0.0,0.0,0.0,1.0,1.7429847503080964e-06,0.001996304848859679,58632980.31088064,0.0,E1_REPRESENTATIVE_ANALYTIC_LEO,7.527453229594017,5738.992815014798,970862811.2093195,29964.901580534544,b11a7cd2c1589d8252cc19680dad6a21bf2f4675e008f71936c3269d020e8db0,,,0.49911834972316943,2bf50b710c5028c469736791796328ef22636056,0.6325617283950618,0.6325617283950618,0.9,,7.709430065006018e-06,0.9,43200.0,10800.0,canonical_wrb_wall_clock,0.20099330204792398,POWER_CONSTRAINED,TSM-01-v0.4.4-canonical-with-RSIM-wrapper-v1,29964.90158053455,331.5917683318491,320.9764301623398,29964.90158053455,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,run,970862811.2093195,29964.901580534544,f73ebd85c12c9da5d7c0f018a69319a6c8fbc188a612b2fa1771af193bc5ee12,rsim-001-smoke.1,non-authoritative representative architecture challenge; not attack or spacecraft validation,6,43200.0,1451993045.840408,1.0813828339450993e-06,0,0.0,0.0,True,constant_reference,W0 — constant reference,"[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model""]","{""battery_never_creates_energy"":true,""electrical_balance_closes"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""initialization_domination_flag"":false,""no_hidden_clipping"":true,""soc_within_bounds"":true}","[""time_s"",""rng""]"
