record_type,schema_version,campaign_id,architecture_id,architecture_condition,scientific_scope,git_commit,seed,workload_id,workload_label,environment_id,environment_phase_offset_fraction,environment_phase_offset_deg,mode,dt_s,simulation_duration_s,measurement_start_s,measurement_end_s_exclusive,requested_workload_trace_sha256,physical_realization_sha256,fdir_controller,fdir_latency_s,valid_run,invalid_reason,warmup_power_deficit_flag,compute_denied_due_instantaneous_power_J,compute_denied_due_battery_reserve_J,compute_denied_due_fdir_J,electrical_unserved_compute_energy_J,essential_reserve_J,protected_battery_SOC_equivalent,time_until_next_generation_s,reserve_active,reserve_limited_compute,reserve_denied_compute_W,reserve_active_time_s,reserve_limited_compute_time_s,requested_mean_compute_power_W,executed_mean_compute_power_W,requested_compute_energy_J,executed_compute_energy_J,compute_energy_denied_J,compute_energy_denied_fraction,peak_requested_compute_power_W,peak_executed_compute_power_W,peak_node_temperature_K,peak_radiator_temperature_K,time_above_project_throttle_threshold_s,thermal_throttle_event_count,time_thermally_throttled_s,hot_phase_requested_energy_fraction,hot_phase_executed_energy_fraction,executed_workload_trace_sha256,thermal_energy_balance_residual_J,initial_battery_SOC,final_battery_SOC,minimum_battery_SOC,maximum_battery_SOC,battery_energy_throughput_J,solar_energy_generated_J,battery_energy_discharged_J,battery_energy_charged_J,electrical_energy_curtailed_J,electrical_unserved_energy_J,electrical_energy_balance_residual_J,maximum_absolute_cumulative_electrical_residual_J,electrical_energy_balance_tolerance_J,delta_peak_temperature_vs_reference_K,controller_status_aggregation,invariants,assumption_dominance_warnings
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,1,diversified_stochastic,W1 — diversified stochastic,E1_REPRESENTATIVE_ANALYTIC_LEO,0.375,135.0,CLOSED_LOOP,1.0,43200.0,10800.0,43200.0,5ca3e50dde6f4328b6e348072afa0bffdbe44d219f82a45e69300e1327dd193a,7e66952234e660cc380de133df21fc0cc6a443a7b18a359ea18a95a7f9ed9a64,RSIM canonical-derived monotone FDIR,30.0,True,,False,563446.6841864748,2035884.7594552045,0.0,2599331.4436416794,4498947.368421053,0.24375636486893754,2137.0,True,True,34469.602009314214,16741.0,113.0,29958.29193541511,29878.065656290368,970648658.7074496,968049327.2638079,2599331.4436416794,0.002677932350005039,36533.71185491846,36533.71185491846,333.4585032511649,322.4542775861106,0.0,0,0.0,0.6039678269206183,0.6055895547801894,4af0a4d0ce74b63d0074bf28130922a18a2820116214d67afaf29dbda5cf9e45,1.3208104974182788e-06,0.9,0.4632332727479256,0.2,0.9,1077352011.6068907,1421688339.5585744,561129773.661794,516222237.94509673,32681216.402463533,0.0,-8.92516163730761e-06,1.0937913430097979e-05,0.0019828181132203683,1.879687348802804,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,1,diversified_stochastic,W1 — diversified stochastic,E1_REPRESENTATIVE_ANALYTIC_LEO,0.5,180.0,POWER_CONSTRAINED,1.0,43200.0,10800.0,43200.0,5ca3e50dde6f4328b6e348072afa0bffdbe44d219f82a45e69300e1327dd193a,6688bca17669e95f091dcbbb88d231853e6403dc4011f1a378f36548819afd46,,,True,,False,589500.4483704891,2015328.2888622428,0.0,2604828.737232732,4498947.368421053,0.24375636486893754,2137.0,True,True,35826.21294750003,16028.0,77.0,29958.29193541511,29877.895986735086,970648658.7074496,968043829.9702168,2604828.737232732,0.0026835958756708275,36533.71185491846,36533.71185491846,333.46857995659985,322.54483565276064,0.0,0,0.0,0.6172010848784548,0.6188618600135973,26f51e49771d2e5c87a1fed4659090632f316eef83f362645e2968c3018c404b,2.3474058252759278e-09,0.9,0.6033952410778801,0.2,0.9,1044122537.405484,1459999076.4006798,537309441.2098819,506813096.19560206,57212328.21544148,0.0,-1.3857400972483447e-05,1.8109616121364525e-05,0.0019973085176105618,1.8901562017398987,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,1,diversified_stochastic,W1 — diversified stochastic,E1_REPRESENTATIVE_ANALYTIC_LEO,0.5,180.0,CLOSED_LOOP,1.0,43200.0,10800.0,43200.0,5ca3e50dde6f4328b6e348072afa0bffdbe44d219f82a45e69300e1327dd193a,6688bca17669e95f091dcbbb88d231853e6403dc4011f1a378f36548819afd46,RSIM canonical-derived monotone FDIR,30.0,True,,False,589500.4483704891,2015328.2888622428,0.0,2604828.737232732,4498947.368421053,0.24375636486893754,2137.0,True,True,35826.21294750003,16028.0,77.0,29958.29193541511,29877.895986735086,970648658.7074496,968043829.9702168,2604828.737232732,0.0026835958756708275,36533.71185491846,36533.71185491846,333.46857995659985,322.54483565276064,0.0,0,0.0,0.6172010848784548,0.6188618600135973,26f51e49771d2e5c87a1fed4659090632f316eef83f362645e2968c3018c404b,2.3474058252759278e-09,0.9,0.6033952410778801,0.2,0.9,1044122537.405484,1459999076.4006798,537309441.2098819,506813096.19560206,57212328.21544148,0.0,-1.3857400972483447e-05,1.8109616121364525e-05,0.0019973085176105618,1.8901562017398987,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,1,diversified_stochastic,W1 — diversified stochastic,E1_REPRESENTATIVE_ANALYTIC_LEO,0.625,225.0,POWER_CONSTRAINED,1.0,43200.0,10800.0,43200.0,5ca3e50dde6f4328b6e348072afa0bffdbe44d219f82a45e69300e1327dd193a,5453e131b34b26320cf030024c272a7c3d5262bba49594d2932a45111fd1892d,,,True,,False,1017124.3046718851,1810637.7787186396,0.0,2827762.083390525,4496842.105263158,0.24373588926534892,2136.0,True,True,35612.005120343754,15303.0,86.0,29958.29193541511,29871.015327903056,970648658.7074496,967820896.624059,2827762.083390525,0.0029132704795122,36533.71185491846,36533.71185491846,333.527760359071,322.53115314268683,0.0,0,0.0,0.638050040605576,0.6399142839985673,482611ce7c1bb100316a391c2c74f6550bd01f12ef929d3bcc0732dd2f231b21,-4.688749868364539e-07,0.9,0.7539310260409053,0.2,0.9,1012982323.761505,1498954594.227505,514000430.8519023,498981892.90960264,82490591.42834327,0.0,-1.9276064904261148e-05,2.2523259303852683e-05,0.002012955025079407,1.9487580605228345,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,1,diversified_stochastic,W1 — diversified stochastic,E1_REPRESENTATIVE_ANALYTIC_LEO,0.625,225.0,CLOSED_LOOP,1.0,43200.0,10800.0,43200.0,5ca3e50dde6f4328b6e348072afa0bffdbe44d219f82a45e69300e1327dd193a,5453e131b34b26320cf030024c272a7c3d5262bba49594d2932a45111fd1892d,RSIM canonical-derived monotone FDIR,30.0,True,,False,1017124.3046718851,1810637.7787186396,0.0,2827762.083390525,4496842.105263158,0.24373588926534892,2136.0,True,True,35612.005120343754,15303.0,86.0,29958.29193541511,29871.015327903056,970648658.7074496,967820896.624059,2827762.083390525,0.0029132704795122,36533.71185491846,36533.71185491846,333.527760359071,322.53115314268683,0.0,0,0.0,0.638050040605576,0.6399142839985673,482611ce7c1bb100316a391c2c74f6550bd01f12ef929d3bcc0732dd2f231b21,-4.688749868364539e-07,0.9,0.7539310260409053,0.2,0.9,1012982323.761505,1498954594.227505,514000430.8519023,498981892.90960264,82490591.42834327,0.0,-1.9276064904261148e-05,2.2523259303852683e-05,0.002012955025079407,1.9487580605228345,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,1,diversified_stochastic,W1 — diversified stochastic,E1_REPRESENTATIVE_ANALYTIC_LEO,0.75,270.0,POWER_CONSTRAINED,1.0,43200.0,10800.0,43200.0,5ca3e50dde6f4328b6e348072afa0bffdbe44d219f82a45e69300e1327dd193a,d035dc13f80d506f8f5fa3714c28d00d931ddcdbdf3bffa10b7ddd742873ded0,,,True,,False,759971.0477635282,1383488.4307936425,0.0,2143459.478557171,4498947.368421053,0.24375636486893754,2137.0,True,True,34936.857741583095,14959.0,90.0,29958.29193541511,29892.135778669515,970648658.7074496,968505199.2288923,2143459.478557171,0.002208275321176952,36533.71185491846,36533.71185491846,333.4850707002237,322.4567065868014,0.0,0,0.0,0.660772397684452,0.6622347944378338,2875a63fffd632b7323bcab5bd5ad82e7bdce25aab89184030714c6ca677c771,-1.1693509804899804e-07,0.9,0.8821228091351918,0.2,0.9,1000700798.6128173,1517438315.7894742,501269448.92395467,499431349.68886256,88495435.3063385,0.0,-2.012754703173414e-05,2.087742177536711e-05,0.002018707764713429,1.9064651615079242,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,1,diversified_stochastic,W1 — diversified stochastic,E1_REPRESENTATIVE_ANALYTIC_LEO,0.75,270.0,CLOSED_LOOP,1.0,43200.0,10800.0,43200.0,5ca3e50dde6f4328b6e348072afa0bffdbe44d219f82a45e69300e1327dd193a,d035dc13f80d506f8f5fa3714c28d00d931ddcdbdf3bffa10b7ddd742873ded0,RSIM canonical-derived monotone FDIR,30.0,True,,False,759971.0477635282,1383488.4307936425,0.0,2143459.478557171,4498947.368421053,0.24375636486893754,2137.0,True,True,34936.857741583095,14959.0,90.0,29958.29193541511,29892.135778669515,970648658.7074496,968505199.2288923,2143459.478557171,0.002208275321176952,36533.71185491846,36533.71185491846,333.4850707002237,322.4567065868014,0.0,0,0.0,0.660772397684452,0.6622347944378338,2875a63fffd632b7323bcab5bd5ad82e7bdce25aab89184030714c6ca677c771,-1.1693509804899804e-07,0.9,0.8821228091351918,0.2,0.9,1000700798.6128173,1517438315.7894742,501269448.92395467,499431349.68886256,88495435.3063385,0.0,-2.012754703173414e-05,2.087742177536711e-05,0.002018707764713429,1.9064651615079242,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,1,diversified_stochastic,W1 — diversified stochastic,E1_REPRESENTATIVE_ANALYTIC_LEO,0.875,315.0,POWER_CONSTRAINED,1.0,43200.0,10800.0,43200.0,5ca3e50dde6f4328b6e348072afa0bffdbe44d219f82a45e69300e1327dd193a,ff435c351fa4e8a35d0948041754dd16e925b3e2f8bbaf8390287be52613102b,,,True,,False,540246.0268771489,2036878.7545185965,0.0,2577124.7813957455,4498947.368421053,0.24375636486893754,2137.0,True,True,34615.50295580325,15467.0,80.0,29958.29193541511,29878.751047100424,970648658.7074496,968071533.9260538,2577124.7813957455,0.0026550541828672973,36533.71185491846,36533.71185491846,333.36258572927045,322.4738747501416,0.0,0,0.0,0.6542236834702178,0.6559653069021241,824f1fac5e777c5169051b13f4c55a2eaf11dddd003aa13f013b83f91285c716,1.6794965631561354e-06,0.9,0.7399438172880414,0.2,0.9,1017094322.8611941,1490142587.4363334,516775499.68685204,500318823.17434216,74688667.27740978,0.0,-1.7555211343278643e-05,1.7643650608079042e-05,0.0020069180871231853,1.7842558680482057,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,1,diversified_stochastic,W1 — diversified stochastic,E1_REPRESENTATIVE_ANALYTIC_LEO,0.875,315.0,CLOSED_LOOP,1.0,43200.0,10800.0,43200.0,5ca3e50dde6f4328b6e348072afa0bffdbe44d219f82a45e69300e1327dd193a,ff435c351fa4e8a35d0948041754dd16e925b3e2f8bbaf8390287be52613102b,RSIM canonical-derived monotone FDIR,30.0,True,,False,540246.0268771489,2036878.7545185965,0.0,2577124.7813957455,4498947.368421053,0.24375636486893754,2137.0,True,True,34615.50295580325,15467.0,80.0,29958.29193541511,29878.751047100424,970648658.7074496,968071533.9260538,2577124.7813957455,0.0026550541828672973,36533.71185491846,36533.71185491846,333.36258572927045,322.4738747501416,0.0,0,0.0,0.6542236834702178,0.6559653069021241,824f1fac5e777c5169051b13f4c55a2eaf11dddd003aa13f013b83f91285c716,1.6794965631561354e-06,0.9,0.7399438172880414,0.2,0.9,1017094322.8611941,1490142587.4363334,516775499.68685204,500318823.17434216,74688667.27740978,0.0,-1.7555211343278643e-05,1.7643650608079042e-05,0.0020069180871231853,1.7842558680482057,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,1,bursty_benign,W2 — bursty benign,E1_REPRESENTATIVE_ANALYTIC_LEO,0.0,0.0,POWER_CONSTRAINED,1.0,43200.0,10800.0,43200.0,72755b0c63d2bde2650abbfac1d44b34db33c3571b1f946df11880040f48afc6,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,,,True,,False,412098.15340763214,2627288.167746005,0.0,3039386.3211536375,4496842.105263158,0.24373588926534892,2136.0,True,True,40000.0,16177.0,375.0,29958.29193541511,29864.48371562642,970648658.7074496,967609272.3862959,3039386.3211536375,0.00313129400003601,39604.90767038329,39604.90767038329,339.95884006764635,327.6578137413905,0.0,0,0.0,0.6515607170705026,0.6536073538560113,3782b3ac536837d14e745314ac162b31e4af8033bdbe245d456d24674fbf9520,-1.52244183482253e-06,0.9,0.4632605857496393,0.2,0.9,987858793.065632,1451993045.840408,516381760.2553443,471477032.8102877,72175320.34790778,0.0,1.458796759834513e-05,1.9659990357467905e-05,0.0019683748060957524,8.379932721229125,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
run,rsim-001-epoch1.1,RSIM-001-EPOCH1,A0-R_RESERVE_AWARE_ESSENTIAL_LOAD_ADMISSION,ESSENTIAL_RESERVE_FEASIBLE,"non-authoritative relative E1 epoch sensitivity; unchanged A0-R hardware/controller; not attack, mission, or spacecraft validation",0cb92da3d0eeb516ef1b89180001c8047e23458d,1,bursty_benign,W2 — bursty benign,E1_REPRESENTATIVE_ANALYTIC_LEO,0.0,0.0,CLOSED_LOOP,1.0,43200.0,10800.0,43200.0,72755b0c63d2bde2650abbfac1d44b34db33c3571b1f946df11880040f48afc6,b348f00169c885d3849e406bf8ee33c9e3461c493394179d38bcd5672eae6285,RSIM canonical-derived monotone FDIR,30.0,True,,False,412098.15340763214,2627288.167746005,0.0,3039386.3211536375,4496842.105263158,0.24373588926534892,2136.0,True,True,40000.0,16177.0,375.0,29958.29193541511,29864.48371562642,970648658.7074496,967609272.3862959,3039386.3211536375,0.00313129400003601,39604.90767038329,39604.90767038329,339.95884006764635,327.6578137413905,0.0,0,0.0,0.6515607170705026,0.6536073538560113,3782b3ac536837d14e745314ac162b31e4af8033bdbe245d456d24674fbf9520,-1.52244183482253e-06,0.9,0.4632605857496393,0.2,0.9,987858793.065632,1451993045.840408,516381760.2553443,471477032.8102877,72175320.34790778,0.0,1.458796759834513e-05,1.9659990357467905e-05,0.0019683748060957524,8.379932721229125,"{""essential_reserve_J"":""maximum_over_full_trace"",""protected_battery_SOC_equivalent"":""maximum_over_full_trace"",""reserve_active"":""any_over_full_trace"",""reserve_denied_compute_W"":""maximum_over_full_trace"",""reserve_limited_compute"":""any_over_full_trace"",""time_until_next_generation_s"":""maximum_over_full_trace""}","{""battery_never_creates_energy"":true,""compute_denial_attribution_closes"":true,""electrical_balance_closes"":true,""essential_reserve_architecture_feasible"":true,""executed_le_design"":true,""executed_le_requested"":true,""fdir_never_increases_power"":true,""finite_state"":true,""housekeeping_priority"":true,""no_hidden_clipping"":true,""reserve_never_increases_power"":true,""soc_within_bounds"":true,""warmup_power_deficit_flag"":false}","[""E1 is a fixed-wall-clock representative environment challenge, not a periodic/steady-state result"",""E1 radiator incidence and Earth-view factors are ASSUMED_EXPLORATORY"",""E1 albedo is a bounded analytic approximation, not a flight environment model"",""epoch offsets are relative workload/environment alignments, not different spacecraft""]"
